fear,http://farm4.staticflickr.com/3856/14636073405_0598c31f18_z.jpg,2,3,"Gaza under Siege More than 101 people have been killed and hundreds have been injured since Israels operation began on Tuesday. Air strikes in Gaza has caused further destruction and misery for Palestinians who face crippling poverty and hardship on a daily basis.  According to Al-Jazeera website, at least 700 Palestinians have been injured since the start of the Israeli attacks as quoted by the Palestinian Health Ministry.  Hundreds of homes destroyed, infrastructure and communication lines are damaged and hospitals are overcrowded and fast running out of supplies whilst you read this, casualty list increasing rapidly. The current attack on Gaza has caused more damaged in two days than it did during an eight-day campaign in 2012.  The people of Gaza are already suffering from years of Israeli aggression with the previous operation Cast Lead killed 1,417 Palestinians.  This current crisis is in response to the kidnapping and killing of three Israeli teenagers whose bodies were found outside Gaza and the Israel Government put the blame squarely on Hamas but as yet their is no proof of their involvement.  But the deaths of three Israeli teenagers does not warrant the subsequent heavy military response that is typical of Israel and the IDF. Nowhere in the rest of the world does a government send out a full infantry with tanks and military jets when children are killed  this is beyond any reasonable doubt ethnic cleansing and the rest of the world governments need to stop the genocide of the Palestinians, open the Rafa borders and allow humanitarian aid which has also been blockaded for so many years.      The people of Gaza live in conditions worse than animals in the zoo  they are humans and they are our brothers and sisters. We dont want you to simply make donations  yes right now these people need humanitarian assistance, but apart from donations we need to raise awareness, boycott Israeli goods and send a message to your community leaders and MPs that enough is enough. The blood of our arab brothers and sisters is not cheap  the fear that we see in the eyes of the Palestinians each time mega tonne bombs hit and destroy homes and kill and maim hundreds and thousands year in year out has to stop and we are the majority that needs to pull ourselves together and fight the cause for our Palestinian brothers and sisters so it becomes an independent state!  Please help us to help the people of Gaza!!!  We urgently need to send emergency aid in the form of survival packs containing food, blankets and hygiene kits as well as life saving medical supplies and most of all hospital beds as their are simply insufficient beds in the surrounding hospitals in Gaza otherwise patients with life-threatening injuries have to rest on hospital corridors. Israel has promised to continue this violent an aggressive onslaught so the the situation is only going to get worst for residents who continue to observe the long hours fast for Ramadan."
fear,http://farm9.staticflickr.com/8315/8069115511_6d2b0a2b24_z.jpg,0,5,Mitchy B conquering his fears! #nofilter #scorpion #fear #bug #cockroach #reptile #webshow #webseries #mammal #animalplanet #discovery #youtube #natgeo #creaturesonearth #nature Explore wildadventurez's photos on Flickr. wildadventurez has uploaded 44 photos to Flickr.
fear,http://farm4.staticflickr.com/3918/14870799854_94f887d559_z.jpg,0,5,"See my eyes, my breaking own The time has come and Stolen me all I'm walking to a puture lorn Stand in peace Where the silence grows A sleeping angel in front of me The stone and blood Turn hand in hand, and show me Garden gates so far from me The fear to Explore Joey van der veek's photos on Flickr. Joey van der veek has uploaded 75 photos to Flickr."
fear,http://farm8.staticflickr.com/7207/6940156437_4795bfbb4f_z.jpg,2,3,Fear of the Unknown Explore Colleen Fessler's photos on Flickr. Colleen Fessler has uploaded 118 photos to Flickr.
fear,http://farm9.staticflickr.com/8475/8085105975_8d3e2cf3f1_z.jpg,2,3,IMG_1948.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm9.staticflickr.com/8218/8288886646_deab55f60a_z.jpg,0,5,Morey's FEARS Bunny Explore alisonvitti's photos on Flickr. alisonvitti has uploaded 183 photos to Flickr.
fear,http://farm9.staticflickr.com/8091/8530716010_e24cee1aba_z.jpg,0,5,"wasp woman Outdoors performance.  This image came to me when my fear of wasps suddenly disappeared, thanks to a moment I had with one of them.  The work then became a study of the relationship humans have with nature.  Aren't we nature anyways?  Nature is always ready to adapt to us, why cant we?  Germany 2012 Created with the help of Agn Auelyt Photo taken by Agn Auelyt"
fear,http://farm8.staticflickr.com/7381/13928001633_a17ffb38a2_z.jpg,1,4,Fear of Snakes Explore bigbopper52's photos on Flickr. bigbopper52 has uploaded 24930 photos to Flickr.
fear,http://farm8.staticflickr.com/7048/6932089942_2bbe66954d_z.jpg,1,4,Fan Via 2012 - Sbado Explore Weas Frikis' photos on Flickr. Weas Frikis has uploaded 3251 photos to Flickr.
fear,http://farm3.staticflickr.com/2807/10062898883_352acf254f_z.jpg,1,4,"Afternoon Delight  Lame title & & lousy cropping I know, you don't have to tell me. I just like the web in all its glory & cant bear to crop out any of it or leave the subject in the upper left corner. ( a pet peeve of mine)  Oh, focus,  you sayI agree that would have been nice, yes.  A faster shutter speed gave me a crappy background & dark body nothing as cool as this.  Plus, after getting my face caught in spider web & nearly having a heart attack in the processthis is the result.   Bear in mind I was shooting in not the best conditions with a long lens, winds, no tripod, it was in dark shadow, amateur photo skills & a professional fear of creepy crawlies, plus I don't do Photoshop. There are a few shots I took when I first saw him that are pretty crisp but the background is so busy & his position is so curled up that he looks like a raisin with mold.   The cat hair in the lower left adds to further emphasize my photographic abilities & adds much needed ""charm""  kinda like hair in your soup. "
fear,http://farm8.staticflickr.com/7357/13603157163_d56014c13a_z.jpg,2,3,"Deadly epidemics in Guinea 100 volunteers have been trained, outfitted with protective equipment and mobilized to disinfect houses, help remove dead bodies, and help reduce fear among communities. | 100 volontaires ont t forms, quips de tenues protectrices et mobiliss pour dsinfecter les maisons, aider  enlever les cadavres et rassurer les communauts.   Panu Saaristo/IFRC "
fear,http://farm9.staticflickr.com/8438/7990236542_eb0259e97f_z.jpg,1,4,"Img320551nx2 Construction site of a block of luxury flats (le Nouvel Ardmore) in Ardmore Park, Singapore at midday on 15 September 2012, the last day of the seventh month of the lunar year.  The construction workers are burning paper (fake) money to appease the hungry ghosts.  The Hungry Ghost Month is held in August or September, depending on the lunar calendar with the highlight being the Hungry Ghost Festival.  A lot more attention is paid the Hungry Ghost Month in Singapore and Malaysia than in Hong Kong.  Wing Tai Asia is a property development company in Singapore, Malaysia, China and Hong Kong with its head office in Singapore.  Most of the construction workers taking part in the ritual are Bangladeshi or Indian.  During this month, it is believed the king of hell opens the gates of hell to allow ghosts to visit the living world. It is the only time of year that ghosts are released to freely roam the Earth.  The hungry ghosts, also called good brethren, are believed to be ancestors of people who were not given a proper funeral or burial. People also give sacrifices to anonymous ghosts to keep them away and from harming them.  Ghost Month festivities begin at midnight on the first day of the seventh month of the lunar year when the gates of hell are open. Many temples across China, Hong Kong, Macau, and Taiwan hold ceremonies which include incense burning, food offerings, prayers and lantern lighting. Red lanterns bearing the names of the deceased are switched on and remain on for the duration of the festival.  Daily rituals during the Hungry Ghost Month include people offering sacrifices to the ghosts so the hungry ghosts will not harm them. The sacrifices include rice, meat and fruit. Red candles, joss sticks, incense, and paper money are burned daily until the end of the month when it is believed the ghosts return to hell. Miniature paper items like cars, houses, and clothes are also burned as the living want to ensure the deceased have all the material goods they need for the coming year.  Some families eat vegetarian meals and set an extra place settings for each deceased family members.  In the middle of the Hungry Ghost month is the Hungry Ghost Festival. Paper lanterns are placed on the water and burned on this evening. It is believed the gates of hell are the most open on this night. Many believers refrain from going out after the dark for fear they may encounter a ghost.  The ghosts return to the underworld and the gates of hell are closed on the last night of Hungry Ghost Month. "
fear,http://farm4.staticflickr.com/3930/15354507347_d9cff5f2b9_z.jpg,0,5,ISP2021959 Tarantula
fear,http://farm6.staticflickr.com/5476/10506212474_fd7eefaac2_z.jpg,2,3,IMG_4611.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm4.staticflickr.com/3766/11057011623_a4b63d4599_z.jpg,2,3,Miedo Explore Dani_vr's photos on Flickr. Dani_vr has uploaded 964 photos to Flickr.
fear,http://farm3.staticflickr.com/2931/14109456521_d4ea777542_z.jpg,1,4,Brother At The Gates (page1) Explore Schatz_the_Rabbit's photos on Flickr. Schatz_the_Rabbit has uploaded 1340 photos to Flickr.
fear,http://farm9.staticflickr.com/8360/8265732618_efc3fb0a89_z.jpg,2,3,facebook scare Explore myRight.inc.'s photos on Flickr. myRight.inc. has uploaded 28 photos to Flickr.
fear,http://farm9.staticflickr.com/8409/8794306904_835afa8da2_z.jpg,2,3,"Okanagan Rattle Snake No fear, it was inside a glass cage. "
fear,http://farm4.staticflickr.com/3844/15128777870_219213bde4_z.jpg,2,3,IMG_5265.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm8.staticflickr.com/7294/16251364180_0829516c3f_z.jpg,1,4,"Chicago Fear Fest 2012 A one-time horror film festival put together by Sinister Visions, Zombie Army Productions, Flashback Weekend Chicago Horror Convention and the Horror Society. Photos by Chad Savage, Jim Sorfleet and Tiela Halpin."
fear,http://farm9.staticflickr.com/8046/8107300267_70c73d4074_z.jpg,1,4,IMG_2211.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm9.staticflickr.com/8307/7840538392_1069d3ea1c_z.jpg,2,3,fear pen
fear,http://farm8.staticflickr.com/7116/7738348226_3487618c92_z.jpg,1,4, 
fear,http://farm4.staticflickr.com/3795/10387923876_8f4c0d7775_z.jpg,0,5,IMG_4084.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm8.staticflickr.com/7403/9800524163_be24b2af19_z.jpg,1,4,"KHeck-PhobiaSnakes An elderly senior raking leaves in the backyard runs across a snake. Surprised, and scared, she exhibits ophidiophobia, fear of snakes. The fear of snakes is possibly the most common subcategory of herpetophobia, or fear of reptiles. "
fear,http://farm6.staticflickr.com/5529/14221354474_2a84cfe2d2_z.jpg,2,3,Untitled Explore tsering.phurpu's photos on Flickr. tsering.phurpu has uploaded 314 photos to Flickr.
fear,http://farm8.staticflickr.com/7290/10189363865_fc8bf2b7a9_z.jpg,2,3,   ?.. #trash #horror #blood #red #people #life #fear Explore  's photos on Flickr.   has uploaded 121 photos to Flickr.
fear,http://farm4.staticflickr.com/3936/15240962449_2f8acc63bf_z.jpg,2,3,"RustyPatchedBumbleBee_SamDroege_3 The rusty-patched bumble bee (Bombus affinis), which has not been seen in the eastern United States in five years, has been found by a Smithsonian Conservation Biology Institute research team at Sky Meadows State Park in Delaplane, Va. This formerly common bee has disappeared from 87 percent of its range in the Upper Midwest and Eastern Seaboard and is feared headed for extinction.  The research team, led by Bill McShea and Tom Akre of the Smithsonian Conservation Biology Institute and Tai Roulston from the University of Virginia, surveyed bee populations at 17 Virginia sites from May through August to study the influence of land management on bee diversity. Only one individual of this now rare species was found among nearly 35,000 bees belonging to 126 species collected and examined by the study. The study is part of Virginia Working Landscapes, a collaborative research program aimed at discovering effective ways private landholders can practice biodiversity management. Visit s.si.edu/1pA5M7c for more details. "
fear,http://farm4.staticflickr.com/3842/15056257672_bdd0ab41c4_z.jpg,2,3,Bord Explore funkadepic's photos on Flickr. funkadepic has uploaded 280 photos to Flickr.
fear,http://farm9.staticflickr.com/8184/8143331175_324bc40550_z.jpg,2,3,IMG_2718.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm9.staticflickr.com/8184/8116464303_12a21b85f5_z.jpg,2,3,IMG_2341.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm9.staticflickr.com/8474/8118569064_6f0282d46d_z.jpg,1,4,"Zombie walk Belgrade zombie walk regarding Festival of Serbian fiction movies,21.October2012."
fear,http://farm8.staticflickr.com/7308/10238689496_5aaa786a78_z.jpg,1,4,IMG_3627.JPG Image Captured at Fear Fair - Indiana's Scariest Haunted House
fear,http://farm9.staticflickr.com/8561/15932787021_3914e8667d_z.jpg,1,4,No puedo con esto #ahs #freakshow #fears Explore itsfreaklove's photos on Flickr. itsfreaklove has uploaded 86 photos to Flickr.
