sadness,http://farm8.staticflickr.com/7079/7103166251_6294d7bbe6_z.jpg,2,3,little red riding hood crysis acrilico
sadness,http://farm4.staticflickr.com/3824/10438976525_b93a2418d9_z.jpg,1,4,Portait of young boy Fine Art Portrait of young boy with serious expression.outdoor photography
sadness,http://farm4.staticflickr.com/3698/8992475229_3e3b8743ea_z.jpg,2,3,Sadness-Berlin juin 2013                                
sadness,http://farm4.staticflickr.com/3213/5786736110_d022334108_z.jpg,1,4,Sadness... Explore tinabizoudi's photos on Flickr. tinabizoudi has uploaded 67 photos to Flickr.
sadness,http://farm5.staticflickr.com/4065/4714882440_e19ff4ba9b_z.jpg,1,4,When All Is Said and Done ...all that's  left is this gut wrenching emptiness.      All rights reserved. Use without permission is illegal.  Please NO glittery or big awards.
sadness,http://farm3.staticflickr.com/2792/4324645670_163dd83a27_z.jpg,1,4,New Specs Attempt at new editing approach. Let me know what you think
sadness,http://farm8.staticflickr.com/7261/8151285412_be2d6ce828_z.jpg,2,3,Sadness Explore Tango&Cash's photos on Flickr. Tango&Cash has uploaded 7914 photos to Flickr.
sadness,http://farm4.staticflickr.com/3874/15264988475_cb007f67ea_z.jpg,2,3,Bond Explore Fabien Berdah's photos on Flickr. Fabien Berdah has uploaded 890 photos to Flickr.
sadness,http://farm4.staticflickr.com/3847/14152359480_0d35f34651_z.jpg,2,3,Sadness Explore lowly outsider's photos on Flickr. lowly outsider has uploaded 183 photos to Flickr.
sadness,http://farm5.staticflickr.com/4024/4243369726_9826110451_z.jpg,2,3,The Sadness in Caspian's Eye Caspian's eye is the most expressive in the family.
sadness,http://farm3.staticflickr.com/2503/5742863482_08ea67ed43_z.jpg,2,3,swift sadness Explore april-mo's photos on Flickr. april-mo has uploaded 38901 photos to Flickr.
sadness,http://farm8.staticflickr.com/7199/6979534809_1de95130cc_z.jpg,0,5,Tears02 Sadness with a twist.
sadness,http://farm3.staticflickr.com/2780/4031855245_b71d291a12_z.jpg,2,3,"scarecrow Went past the biscuit factory today and couldn't resist popping in.  I knew the nylon tag was there and I hadn't shot this one, but wooo, I found some other odd stuff there too...  Not sure if this is connected to the weird mask nearby, but again, this is strange.  It has a lot of sadness in it, the work of a disturbed soul.  I do love this place though."
sadness,http://farm9.staticflickr.com/8235/8419710069_e0844da581_z.jpg,1,4,Sadness Explore onesaffaintoronto's photos on Flickr. onesaffaintoronto has uploaded 202 photos to Flickr.
sadness,http://farm8.staticflickr.com/7273/6855968940_74f2423031_z.jpg,1,4, 
sadness,http://farm8.staticflickr.com/7067/6926528314_871f94aa9c_z.jpg,1,4,Sadness Explore firmanwongso's photos on Flickr. firmanwongso has uploaded 66 photos to Flickr.
sadness,http://farm8.staticflickr.com/7211/7327214018_513a4bcb66_z.jpg,0,5,   Explore Sulafa's photos on Flickr. Sulafa has uploaded 146 photos to Flickr.
sadness,http://farm4.staticflickr.com/3106/2529561804_a7272a3d9d_z.jpg,1,4,Sadness Isn't it so sad I got a boo boo?
sadness,http://farm6.staticflickr.com/5226/5567525292_18f6c9125b_z.jpg,1,4,sadness @ semanggi studio
sadness,http://farm6.staticflickr.com/5579/14936810688_8fae771661_z.jpg,0,5,We Are Angels Http://weareangelsseries.com http://youtu.be/p-3lJgnI_Yw  Ashli Dowling - Agatha  #portrait #sadness #webseries #ghost Explore aptajg's photos on Flickr. aptajg has uploaded 1026 photos to Flickr.
