anger,http://farm5.staticflickr.com/4036/4328281953_094210013f_z.jpg,2,3,....Anger.... After raining
anger,http://farm6.staticflickr.com/5326/9290441236_57ba80d443_z.jpg,1,4,Anger Trayvon Martin Rally
anger,http://farm8.staticflickr.com/7034/6708027895_617928b446_z.jpg,1,4, 
anger,http://farm3.staticflickr.com/2589/4225905287_03085e6791_z.jpg,0,5,anger self portrait  strobist: sb-24 bottom left 1/2 sb-24 left through shoot through 1/1 hair light v4600 right 1/4th
anger,http://farm9.staticflickr.com/8017/7545951554_456fc691f8_z.jpg,0,5,The Secret of a Broken Heart When you are a hard man how can you tell the world of your heartbreak?
anger,http://farm4.staticflickr.com/3762/11201079716_b493be67d2_z.jpg,1,4,Anger Explore MilOne.'s photos on Flickr. MilOne. has uploaded 27 photos to Flickr.
anger,http://farm9.staticflickr.com/8657/16015495852_48ba8a520f_z.jpg,2,3,Millions March NYC March for justice for victims of police violence.
anger,http://farm4.staticflickr.com/3787/12952098613_a2394500d3_z.jpg,0,5,Scream & Shout Explore joshalfonso's photos on Flickr. joshalfonso has uploaded 71 photos to Flickr.
anger,http://farm6.staticflickr.com/5544/14425176637_1e54f92351_z.jpg,2,3,IMG_0106 Justice for Tony and George 07 July 2014
anger,http://farm3.staticflickr.com/2878/10180660593_428b7644a7_z.jpg,0,5,Give me anger Zaandam Street Art
anger,http://farm8.staticflickr.com/7220/13328904753_0615583d2a_z.jpg,0,5,Reflections project Reflections/Split personality school project
anger,http://farm5.staticflickr.com/4143/4780794344_f76076afa2_z.jpg,1,4,.faux-anger. Explore Karla Jean Davis' photos on Flickr. Karla Jean Davis has uploaded 5851 photos to Flickr.
anger,http://farm7.staticflickr.com/6193/6135704766_00a3b5631c_z.jpg,2,3,_MG_8143 Explore strictmachines' photos on Flickr. strictmachines has uploaded 3885 photos to Flickr.
anger,http://farm4.staticflickr.com/3925/14663269736_99d49cd7b1_z.jpg,2,3,01IMG_3252 Explore Survivors of the Abortion Holocaust's photos on Flickr. Survivors of the Abortion Holocaust has uploaded 14705 photos to Flickr.
anger,http://farm3.staticflickr.com/2922/14074798345_f3599e04d3_z.jpg,0,5,#selfie #office #boredom #timepass #anger Explore pratiksanghvi's photos on Flickr. pratiksanghvi has uploaded 566 photos to Flickr.
anger,http://farm5.staticflickr.com/4036/4496982520_628b012159_z.jpg,2,3,DSC_3302 Explore LIMA Angers' photos on Flickr. LIMA Angers has uploaded 1694 photos to Flickr.
anger,http://farm6.staticflickr.com/5100/5725793305_00970ae30a_z.jpg,1,4,20110514-IMG_7274.jpg Open de Rimouski 2011 Photo: Franois Angers
anger,http://farm4.staticflickr.com/3077/3207486463_1b1792bc06_z.jpg,0,5,018 wrath i'm not feeling at all angry so found it hard to do this final deadly sins shot. i just look a bit deranged really. ah well. it'll do. 
anger,http://farm9.staticflickr.com/8010/7540088832_62e6a0ee45_z.jpg,2,3,Untitled Explore fromlaboratories' photos on Flickr. fromlaboratories has uploaded 69 photos to Flickr.
anger,http://farm9.staticflickr.com/8181/7983253782_7050ef7212_z.jpg,0,5, 
anger,http://farm7.staticflickr.com/6116/6249359072_2692397e8e_z.jpg,0,5,Angered Explore Andrey St.'s photos on Flickr. Andrey St. has uploaded 108 photos to Flickr.
anger,http://farm4.staticflickr.com/3799/11343342616_b8ee3ea045_z.jpg,2,3,Wrath The Seven Deadly Sins
anger,http://farm4.staticflickr.com/3954/15411960639_d2b05b661b_z.jpg,1,4,"Unbound Someone once told me not to bite off more than I can chew. So I said, I'd rather choke on greatness than nibble on mediocrity.  Original Stock by - Monday Bloody Monday"
anger,http://farm7.staticflickr.com/6118/6294133888_3ebecc2849_z.jpg,0,5,"151.365 29.10.2011. we're here!: sins and virtues.  Wrath (Latin, ira), also known as ""rage"", may be described as inordinate and uncontrolled feelings of hatred and anger. Wrath, in its purest form, presents with self-destructiveness, violence, and hate [...] Dante described vengeance as ""love of justice perverted to revenge and spite"". In its original form, the sin of anger also encompassed anger pointed internally rather than externally. Thus suicide was deemed as the ultimate, albeit tragic, expression of hatred directed inwardly. Patience (Latin, Patientia) Forbearance and endurance through moderation. Resolving conflicts and injustice peacefully, as opposed to resorting to violence. Accepting the grace to forgive [...] Creating a sense of peaceful stability and community rather than suffering, hostility, and antagonism.  (from Wikipedia: Sins, Virtues)  (tl;dr -- this stuff absolutely fascinates me.)  i had the idea for this shot before even reading that bit about suicide; i think it correlates nicely, because the photo shows an element of self-destruction in itself. Wrath is caught up in her own hate and desire to cause violence, but Patience still reaches out, unwilling to strike back, even to defend herself.   (i may or not make a series of the rest of the sins/virtues.) "
anger,http://farm8.staticflickr.com/7070/6774979824_3f7e2cee12_z.jpg,0,5,Anger! #instagram #snapseed #Filtermania#iphone4s Explore arigodinc's photos on Flickr. arigodinc has uploaded 366 photos to Flickr.
anger,http://farm4.staticflickr.com/3808/10439639873_8f9933828e_z.jpg,0,5,""" ANGER "" assisted by : Reda Al-Morohen"
anger,http://farm6.staticflickr.com/5047/5375365378_d55b5a4653_z.jpg,2,3,Tunisian Revolution -Jan20 DSC_6235 Demonstration outside RCD ruling party headquarters - Uploaded with a demo version of FlickrExport.
anger,http://farm7.staticflickr.com/6134/5917177915_23a04ef07d_z.jpg,0,5,"Madder Painted on an iPad with sketchbookpro; Backstory is necessary on this one: i had roughed out the shape of the head, but it was just sitting in my SB bin when I woke to find my gmail hacked...it was a real bear to get the damage under control, and I felt really helpless...so I channelled some of that frustration into this guy... I really like the textures that developed from overpainting again and again..."
anger,http://farm6.staticflickr.com/5282/5248934366_8ee201fb65_z.jpg,1,4,"09/12/10 Day X3 student revolt shakes the CONDEM coalition The student protests very nearly defeated the coalition less than six months into its rule. MPs voted by 323 to 302 to allow fees to rise to up to 9,000 a year. A coalition majority of 80 fell to 21. Tens of thousands protested in London on Thursday, and thousands elsewhere. This is not the end, but the beginning of a new phase of revolt.  Students, their parents and many workers will feel a deeper anger now.  A cabinet of 18 millionaires has wrecked the future of millions of young people. It wants to move on to do the same for those who rely on Education Maintenance Allowance. A policy based on lies, which the Lib Dems pledged not to introduce, was pushed through in the shadow of mounted police charging students.  The main streets outside parliament daubed with graffiti and littered with rocks tells their own story The police complain that some students were violent. But it was the police who spent hours attacking wholly peaceful protesters.  The government winning a vote is not the end of the matter. The main protests over Margaret Thatchers poll tax in the 1980s took place after the law was passedand our side won "
anger,http://farm5.staticflickr.com/4004/4347225813_a093160a33_z.jpg,2,3,Matt's Anger Management Session Explore shohenshell's photos on Flickr. shohenshell has uploaded 45 photos to Flickr.
anger,http://farm8.staticflickr.com/7444/12041533373_e22d9bfe6b_z.jpg,0,5,Feelings Explore Michael Brooking Photography's photos on Flickr. Michael Brooking Photography has uploaded 3683 photos to Flickr.
anger,http://farm4.staticflickr.com/3122/2637411750_1802ffa15d_z.jpg,2,3,"366-186 Fuck you, work. Fuck you right in the bumhole. You can try and break me, but you will have to contend with -  MY FLYING FIST OF RIGHTEOUS ANGER SUPERMEGAHYPERCOMBO ATTACK!!!!!!  And now, here's Susan with the weather."
anger,http://farm6.staticflickr.com/5527/9665062206_1e7903d39a_z.jpg,2,3,The Wolverine - International poster analysis Hover over the image to view my annotations ...  (This is not my personal photograph. The image was sourced from www.digitalspy.co.uk/movies/news/a468857/the-wolverine-hu...)
anger,http://farm3.staticflickr.com/2149/2126381601_2fb533364e_z.jpg,2,3,"IARD 07 - Chile - Banner front of march 3 ""The march started in one of the most crowded places in the centre of Santiago, with the participation of about 200 or 300 activists. The focus of this IARD activity was the campaign to close a research centre owned by Universidad Catlica, where in these moments about 80 capuchine monkeys are kept. We walked marched there giving the message to the peasants, while many of them showed their support to the struggle.  During the march the participants showed their energy, force and anger that drives us all to campaign for animals and advocates animal rights, sending the message of the freedom animals must have, without being property of anyone and with the goal of reaching a status of respect for all species in our planet.  After almost an hour marching, we arrived at the Universidad Catlica, place where speeches were given and a candlelit vigil in the entrance of the faculty where the monkeys are kept.  This was the best IARD activity done here, every year it becomes stronger!""  David Gomez,  CDA (Chile).  More pictures etc at: www.fotolog.com/c__d__a  For more information about International Animal Rights Day and the Universal Declaration of Animal's Rights see: www.uncaged.co.uk/declarat.htm  "
anger,http://farm4.staticflickr.com/3240/3061810548_0ceca0cb3e_z.jpg,2,3,Anger Explore .daydreamer.'s photos on Flickr. .daydreamer. has uploaded 4669 photos to Flickr.
anger,http://farm4.staticflickr.com/3260/2469543706_fe4982ed03_z.jpg,0,5,pull This is a picture in a set that is all about being a facade.  This is obviously the monster within. The one wanting to get out.  I use wigs and all the pictures are self portraints.
anger,http://farm4.staticflickr.com/3820/13498609254_3baa9a55b2_z.jpg,0,5,emotion  spitting mad Explore Argon X's photos on Flickr. Argon X has uploaded 382 photos to Flickr.
anger,http://farm6.staticflickr.com/5450/7407889314_46c0a5f6e1_z.jpg,1,4,b r u t a l i t y  
anger,http://farm8.staticflickr.com/7224/7265597364_cc09a0abbd_z.jpg,0,5, 
anger,http://farm3.staticflickr.com/2613/3680670549_374ed637d4_z.jpg,1,4,Anger management Large on black
anger,http://farm4.staticflickr.com/3314/3555200887_297ea39cc5_z.jpg,1,4,"Close Up of the Yotsuya Fudo in Fujisawa on the Old Tokaido Fudo Myoo is the ""Immovable One."" He represents one aspect of Dainichi Nyorai. He looks angry, because he changes that anger into far more useful salvation. In his right hand he holds the sword that cuts through worldly ignorance with its wisdom, the Kurikata. in his left hand he holds rope with which to bind the demons who torment man. "
anger,http://farm4.staticflickr.com/3521/3462644023_3d380fb80d_z.jpg,2,3,rage www.righthealth.com/topic/Rage Disorder?as=yhoo&ac=423&p=l
anger,http://farm8.staticflickr.com/7023/6497761213_eca6b29122_z.jpg,0,5,angry monkey Explore sbh141991's photos on Flickr. sbh141991 has uploaded 21 photos to Flickr.
anger,http://farm7.staticflickr.com/6216/6295508324_c52a3383e4_z.jpg,1,4,Comic hero 'Doga' from Raj Comics This is one of the paper toy on sale at the Comic convention held in Mumbai . 
anger,http://farm5.staticflickr.com/4046/4681961467_b682419f76_z.jpg,0,4,Back Inside Cover Part 2 of a spread.
anger,http://farm9.staticflickr.com/8507/8482172189_8d27427715_z.jpg,0,5,"Tomato crushed in fingers Tomato crushed in fingers  Photo  Edwin Remsberg, www.remsberg.com  "
anger,http://farm4.staticflickr.com/3234/2401898054_b5820ee4ea_z.jpg,1,4,ToXiC aNgEr mod: ehm
